ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
4431	ENSG00000088970.16	KIZ	chr20	+	NA	NA	NA	NA	NA	NA	4431	220,177,234	10,0,6	133,270,233	14,7,29	2339	149	0.014305606731	0.04734051833485807	0.584,1.0,0.713	0.377,0.711,0.339	0.29	NA	NA	NA	NA	RI	chr20|+|21244244|21246622|21244244|21244288|21246478|21246622	0.04734051833485807	0.29	0.7656666666666666	0.4756666666666667	1333	NA	NA	NA	NA	21244244	21244288	21246478	21246622	NA	NA	NA	NA	NA	NA	NA	21244244	21246622	1,14,9,7,6,14	4,1,18,2,0,16	215,162,207,124,264,203	10,0,6,14,7,29	NA	NA	NA	NA	NA	4431	chr20	+	NA	NA	NA	NA	NA	NA	4431	194,277,263	4,14,24	160,282,220	5,11,28	2339	149	0.749778221882	0.9486508866426564	0.755,0.558,0.411	0.671,0.62,0.334	0.033	NA	NA	NA	NA	0.9486508866426564	0.033	0.5746666666666667	0.5416666666666667	1482	NA	NA	NA	NA	21244244	21244288	21246478	21246622	NA	NA	NA	NA	NA	NA	NA	21244244	21246622	24,9,30,39,19,2	5,21,18,0,8,8	165,247,215,121,255,210	4,14,24,5,11,28	NA	NA	NA	NA	NA
4447	ENSG00000164068.16	RNF123	chr3	+	NA	NA	NA	NA	NA	NA	4447	1040,902,920	32,58,32	490,640,734	67,97,69	1005	149	1.22545618098e-9	3.997073032856042e-8	0.828,0.697,0.81	0.52,0.494,0.612	0.236	NA	NA	NA	NA	RI	chr3|+|49712478|49713587|49712478|49712656|49713512|49713587	3.997073032856042e-8	0.236	0.7783333333333333	0.542	5081	NA	NA	NA	NA	49712478	49712656	49713512	49713587	NA	NA	NA	NA	NA	NA	NA	49712478	49713587	195,193,153,75,168,208	139,89,141,81,81,63	706,620,626,334,391,463	32,58,32,67,97,69	NA	NA	NA	NA	NA	4447	chr3	+	NA	NA	NA	NA	NA	NA	4447	855,915,838	52,61,74	486,627,677	32,50,75	1005	149	0.256250571633	0.45235229526211257	0.709,0.69,0.627	0.692,0.65,0.572	0.037	NA	NA	NA	NA	0.45235229526211257	0.037	0.6753333333333333	0.638	4742	NA	NA	NA	NA	49712478	49712656	49713512	49713587	NA	NA	NA	NA	NA	NA	NA	49712478	49713587	127,142,203,106,137,141	101,83,115,76,94,66	627,690,520,304,396,470	52,61,74,32,50,75	NA	NA	NA	NA	NA
4449	ENSG00000164068.16	RNF123	chr3	+	NA	NA	NA	NA	NA	NA	4449	60,34,81	106,99,92	27,37,37	114,114,99	233	149	0.00283383978255	0.01295831882669396	0.266,0.18,0.36	0.132,0.172,0.193	0.103	NA	NA	NA	NA	RI	chr3|+|49713737|49713997|49713737|49713825|49713909|49713997	0.01295831882669396	0.103	0.26866666666666666	0.16566666666666666	900	NA	NA	NA	NA	49713737	49713825	49713909	49713997	NA	NA	NA	NA	NA	NA	NA	49713737	49713997	51,26,50,17,21,27	12,16,44,10,20,12	0,0,0,0,0,0	106,99,92,114,114,99	NA	NA	NA	NA	NA	4449	chr3	+	NA	NA	NA	NA	NA	NA	4449	39,84,63	60,138,102	33,31,58	57,106,67	233	149	0.459077213143	0.6941330220757578	0.294,0.28,0.283	0.27,0.158,0.356	0.024	NA	NA	NA	NA	0.6941330220757578	0.024	0.2856666666666667	0.2613333333333333	838	NA	NA	NA	NA	49713737	49713825	49713909	49713997	NA	NA	NA	NA	NA	NA	NA	49713737	49713997	19,71,39,26,20,52	20,45,31,13,16,16	0,0,2,0,0,0	60,138,102,57,106,67	NA	NA	NA	NA	NA
4461	ENSG00000114388.14	NPRL2	chr3	-	NA	NA	NA	NA	NA	NA	4461	140,157,146	7,2,4	12,13,40	11,13,0	323	149	8.0937205553e-4	0.00471326632906928	0.902,0.973,0.944	0.335,0.316,1.0	0.389	NA	NA	NA	NA	RI	chr3|-|50349385|50349828|50349385|50349490|50349664|50349828	0.00471326632906928	0.389	0.93966666666666665	0.5503333333333333	545	NA	NA	NA	NA	50349385	50349490	50349664	50349828	NA	NA	NA	NA	NA	NA	NA	50349385	50349828	76,72,79,8,3,22	59,75,53,4,9,18	5,10,14,0,1,0	7,2,4,11,13,0	NA	NA	NA	NA	NA	4461	chr3	-	NA	NA	NA	NA	NA	NA	4461	89,138,155	2,11,6	5,43,20	0,0,1	323	149	5.60717352762e-4	0.00326148905852907	0.954,0.853,0.923	1.0,1.0,0.902	-0.057	NA	NA	NA	NA	0.00326148905852907	-0.057	0.91	0.9673333333333334	470	NA	NA	NA	NA	50349385	50349490	50349664	50349828	NA	NA	NA	NA	NA	NA	NA	50349385	50349828	54,74,93,1,25,6	31,59,53,4,18,14	4,5,9,0,0,0	2,11,6,0,0,1	NA	NA	NA	NA	NA
4464	ENSG00000114388.14	NPRL2	chr3	-	NA	NA	NA	NA	NA	NA	4464	45,88,108	2,1,2	17,14,46	2,2,4	251	149	0.00870812396989	0.03176574430896221	0.93,0.981,0.97	0.835,0.806,0.872	0.123	NA	NA	NA	NA	RI	chr3|-|50349664|50350022|50349664|50349828|50349930|50350022	0.03176574430896221	0.123	0.9603333333333334	0.8376666666666667	331	NA	NA	NA	NA	50349664	50349828	50349930	50350022	NA	NA	NA	NA	NA	NA	NA	50349664	50350022	11,36,20,8,2,24	39,66,88,10,14,22	0,0,0,0,0,0	2,1,2,2,2,4	NA	NA	NA	NA	NA	4464	chr3	-	NA	NA	NA	NA	NA	NA	4464	86,83,80	17,0,7	14,18,51	0,0,15	251	149	0.897750750382	1	0.75,1.0,0.872	1.0,1.0,0.669	-0.016	NA	NA	NA	NA	1	-0.016	0.874	0.8896666666666667	371	NA	NA	NA	NA	50349664	50349828	50349930	50350022	NA	NA	NA	NA	NA	NA	NA	50349664	50350022	20,20,40,0,9,28	66,65,44,14,9,28	0,0,0,0,0,0	17,0,7,0,0,15	NA	NA	NA	NA	NA
4468	ENSG00000172613.8	RAD9A	chr11	+	NA	NA	NA	NA	NA	NA	4468	45,34,49	105,110,64	6,18,21	55,106,51	238	149	0.00138708201427	0.00721423826251368	0.212,0.162,0.324	0.064,0.096,0.205	0.111	NA	NA	NA	NA	RI	chr11|+|67395911|67396175|67395911|67396021|67396110|67396175	0.00721423826251368	0.111	0.23266666666666666	0.12166666666666666	664	NA	NA	NA	NA	67395911	67396021	67396110	67396175	NA	NA	NA	NA	NA	NA	NA	67395911	67396175	35,12,27,2,12,21	16,18,28,6,10,1	0,4,0,0,0,0	105,110,64,55,106,51	NA	NA	NA	NA	NA	4468	chr11	+	NA	NA	NA	NA	NA	NA	4468	20,13,46	71,117,87	7,12,24	49,65,63	238	149	0.522385174053	0.7572453351190751	0.15,0.065,0.249	0.082,0.104,0.193	0.028	NA	NA	NA	NA	0.7572453351190751	0.028	0.15466666666666667	0.12633333333333333	574	NA	NA	NA	NA	67395911	67396021	67396110	67396175	NA	NA	NA	NA	NA	NA	NA	67395911	67396175	9,6,19,4,6,7	15,10,32,3,6,17	0,0,2,0,0,0	71,117,87,49,65,63	NA	NA	NA	NA	NA
4470	ENSG00000126107.15	HECTD3	chr1	-	NA	NA	NA	NA	NA	NA	4470	175,151,174	39,27,33	57,29,78	24,36,17	262	149	0.0119552296002	0.04127785355204189	0.718,0.761,0.75	0.575,0.314,0.723	0.206	NA	NA	NA	NA	RI	chr1|-|45005793|45006116|45005793|45005883|45005996|45006116	0.04127785355204189	0.206	0.743	0.5373333333333333	840	NA	NA	NA	NA	45005793	45005883	45005996	45006116	NA	NA	NA	NA	NA	NA	NA	45005793	45006116	119,83,112,35,15,26	63,71,73,30,16,52	0,6,0,0,0,0	39,27,33,24,36,17	NA	NA	NA	NA	NA	4470	chr1	-	NA	NA	NA	NA	NA	NA	4470	119,176,160	36,43,54	67,39,29	11,24,42	262	149	0.137037863053	0.28380372255729325	0.653,0.699,0.628	0.776,0.48,0.282	0.147	NA	NA	NA	NA	0.28380372255729325	0.147	0.66	0.5126666666666666	800	NA	NA	NA	NA	45005793	45005883	45005996	45006116	NA	NA	NA	NA	NA	NA	NA	45005793	45006116	45,106,76,33,23,22	74,95,91,35,19,11	0,0,0,0,0,0	36,43,54,11,24,42	NA	NA	NA	NA	NA
4500	ENSG00000171163.16	ZNF692	chr1	-	NA	NA	NA	NA	NA	NA	4500	372,465,323	39,68,65	212,254,299	60,54,87	238	149	1.11813655022e-4	9.0097415584087e-4	0.857,0.811,0.757	0.689,0.746,0.683	0.102	NA	NA	NA	NA	RI	chr1|-|248855557|248855946|248855557|248855635|248855724|248855946	9.0097415584087e-4	0.102	0.8083333333333333	0.706	2298	NA	NA	NA	NA	248855557	248855635	248855724	248855946	NA	NA	NA	NA	NA	NA	NA	248855557	248855946	238,289,217,139,192,198	189,252,187,110,129,171	0,0,0,0,0,0	39,68,65,60,54,87	NA	NA	NA	NA	NA	4500	chr1	-	NA	NA	NA	NA	NA	NA	4500	310,410,574	27,71,80	241,261,238	27,86,50	238	149	0.0353442949021	0.09768613131065532	0.878,0.783,0.818	0.848,0.655,0.749	0.076	NA	NA	NA	NA	0.09768613131065532	0.076	0.8263333333333334	0.7506666666666667	2375	NA	NA	NA	NA	248855557	248855635	248855724	248855946	NA	NA	NA	NA	NA	NA	NA	248855557	248855946	172,259,380,145,163,138	192,204,330,141,152,152	0,0,0,0,0,0	27,71,80,27,86,50	NA	NA	NA	NA	NA
4502	ENSG00000182504.12	CEP97	chr3	+	NA	NA	NA	NA	NA	NA	4502	11,40,27	1,0,1	4,19,22	3,0,11	586	149	1.94735514856e-4	0.00143179637541605	0.737,1.0,0.873	0.253,1.0,0.337	0.34	NA	NA	NA	NA	RI	chr3|+|101757062|101758423|101757062|101757196|101757633|101758423	0.00143179637541605	0.34	0.87	0.53	139	NA	NA	NA	NA	101757062	101757196	101757633	101758423	NA	NA	NA	NA	NA	NA	NA	101757062	101758423	8,6,1,1,2,5	0,34,2,2,5,1	3,0,24,1,12,16	1,0,1,3,0,11	NA	NA	NA	NA	NA	4502	chr3	+	NA	NA	NA	NA	NA	NA	4502	30,8,9	14,0,6	19,20,21	0,28,7	586	149	0.925311085799	1	0.353,1.0,0.276	1.0,0.154,0.433	0.014	NA	NA	NA	NA	1	0.014	0.543	0.529	162	NA	NA	NA	NA	101757062	101757196	101757633	101758423	NA	NA	NA	NA	NA	NA	NA	101757062	101758423	5,0,0,12,18,0	8,8,8,0,0,4	17,0,1,7,2,17	14,0,6,0,28,7	NA	NA	NA	NA	NA
4513	ENSG00000256269.11	HMBS	chr11	+	NA	NA	NA	NA	NA	NA	4513	113,177,131	137,82,128	37,56,63	66,86,79	383	149	0.0056762664864	0.02249959023568507	0.243,0.456,0.285	0.179,0.202,0.237	0.122	NA	NA	NA	NA	RI	chr11|+|119092124|119092811|119092124|119092523|119092757|119092811	0.02249959023568507	0.122	0.328	0.206	1155	NA	NA	NA	NA	119092124	119092523	119092757	119092811	NA	NA	NA	NA	NA	NA	NA	119092124	119092811	35,51,41,6,10,13	32,91,47,20,19,20	46,35,43,11,27,30	137,82,128,66,86,79	NA	NA	NA	NA	NA	4513	chr11	+	NA	NA	NA	NA	NA	NA	4513	69,118,136	130,83,91	49,56,81	69,66,49	383	149	0.846150214588	1	0.171,0.356,0.368	0.216,0.248,0.391	0.013	NA	NA	NA	NA	1	0.013	0.29833333333333334	0.28500000000000003	997	NA	NA	NA	NA	119092124	119092523	119092757	119092811	NA	NA	NA	NA	NA	NA	NA	119092124	119092811	8,24,19,18,19,8	35,52,64,15,5,42	26,42,53,16,32,31	130,83,91,69,66,49	NA	NA	NA	NA	NA
4563	ENSG00000134248.14	LAMTOR5	chr1	-	NA	NA	NA	NA	NA	NA	4563	198,193,182	38,40,35	130,97,106	25,54,74	1355	149	9.02549739201e-4	0.00513875116135611	0.364,0.347,0.364	0.364,0.165,0.136	0.137	NA	NA	NA	NA	RI	chr1|-|110406317|110407694|110406317|110406379|110407585|110407694	0.00513875116135611	0.137	0.35833333333333334	0.22166666666666668	1172	NA	NA	NA	NA	110406317	110406379	110407585	110407694	NA	NA	NA	NA	NA	NA	NA	110406317	110407694	18,21,35,26,18,22	59,74,35,28,25,29	121,98,112,76,54,55	38,40,35,25,54,74	NA	NA	NA	NA	NA	4563	chr1	-	NA	NA	NA	NA	NA	NA	4563	104,197,227	57,82,49	175,141,137	16,40,44	1355	149	0.0740215537481	0.1764073256056732	0.167,0.209,0.337	0.546,0.279,0.255	-0.122	NA	NA	NA	NA	0.1764073256056732	-0.122	0.23766666666666666	0.36000000000000004	1269	NA	NA	NA	NA	110406317	110406379	110407585	110407694	NA	NA	NA	NA	NA	NA	NA	110406317	110407694	10,24,28,12,14,43	6,46,74,30,55,21	88,127,125,133,72,73	57,82,49,16,40,44	NA	NA	NA	NA	NA
4587	ENSG00000102886.15	GDPD3	chr16	-	NA	NA	NA	NA	NA	NA	4587	13,44,24	8,0,0	8,27,16	13,10,9	377	149	4.41860405891e-4	0.00285509800729569	0.391,1.0,1.0	0.196,0.516,0.413	0.422	NA	NA	NA	NA	RI	chr16|-|30112657|30113064|30112657|30112793|30113021|30113064	0.00285509800729569	0.422	0.797	0.375	172	NA	NA	NA	NA	30112657	30112793	30113021	30113064	NA	NA	NA	NA	NA	NA	NA	30112657	30113064	8,5,13,3,15,4	5,37,11,2,9,9	0,2,0,3,3,3	8,0,0,13,10,9	NA	NA	NA	NA	NA	4587	chr16	-	NA	NA	NA	NA	NA	NA	4587	28,47,17	19,3,7	8,38,18	7,0,13	377	149	0.876277343548	1	0.368,0.861,0.49	0.311,1.0,0.354	0.018	NA	NA	NA	NA	1	0.018	0.573	0.5549999999999999	205	NA	NA	NA	NA	30112657	30112793	30113021	30113064	NA	NA	NA	NA	NA	NA	NA	30112657	30113064	3,9,6,0,5,8	19,12,4,8,19,5	6,26,7,0,14,5	19,3,7,7,0,13	NA	NA	NA	NA	NA
4589	ENSG00000204427.12	ABHD16A	chr6	-	NA	NA	NA	NA	NA	NA	4589	84,74,196	76,91,62	18,29,43	24,66,56	294	149	0.00631841666173	0.02452185504413187	0.359,0.292,0.616	0.275,0.182,0.28	0.177	NA	NA	NA	NA	RI	chr6|-|31688040|31688305|31688040|31688103|31688248|31688305	0.02452185504413187	0.177	0.42233333333333334	0.24566666666666667	819	NA	NA	NA	NA	31688040	31688103	31688248	31688305	NA	NA	NA	NA	NA	NA	NA	31688040	31688305	44,25,137,10,21,21	40,49,59,8,8,24	0,0,0,0,0,0	76,91,62,24,66,56	NA	NA	NA	NA	NA	4589	chr6	-	NA	NA	NA	NA	NA	NA	4589	59,82,116	78,72,117	42,55,58	32,54,47	294	149	0.260568001143	0.4580990273369947	0.277,0.366,0.334	0.399,0.34,0.385	-0.049	NA	NA	NA	NA	0.4580990273369947	-0.049	0.32566666666666666	0.3746666666666667	812	NA	NA	NA	NA	31688040	31688103	31688248	31688305	NA	NA	NA	NA	NA	NA	NA	31688040	31688305	47,39,91,13,25,21	12,43,25,29,30,37	0,0,0,0,0,0	78,72,117,32,54,47	NA	NA	NA	NA	NA
4643	ENSG00000160050.16	CCDC28B	chr1	+	NA	NA	NA	NA	NA	NA	4643	19,35,65	3,12,11	25,4,25	4,15,21	722	149	0.0120285646567	0.04146102218936728	0.567,0.376,0.549	0.563,0.052,0.197	0.227	NA	NA	NA	NA	RI	chr1|+|32204597|32205387|32204597|32204620|32205193|32205387	0.04146102218936728	0.227	0.49733333333333335	0.27066666666666667	239	NA	NA	NA	NA	32204597	32204620	32205193	32205387	NA	NA	NA	NA	NA	NA	NA	32204597	32205387	5,6,21,13,0,5	0,1,8,0,0,7	14,28,36,12,4,13	3,12,11,4,15,21	NA	NA	NA	NA	NA	4643	chr1	+	NA	NA	NA	NA	NA	NA	4643	52,64,42	0,0,10	20,4,30	17,1,1	722	149	0.019420079146	0.06076572951434922	1.0,1.0,0.464	0.195,0.452,0.861	0.319	NA	NA	NA	NA	0.06076572951434922	0.319	0.8213333333333334	0.5026666666666667	241	NA	NA	NA	NA	32204597	32204620	32205193	32205387	NA	NA	NA	NA	NA	NA	NA	32204597	32205387	1,14,6,4,0,24	0,4,0,0,0,0	51,46,36,16,4,6	0,0,10,17,1,1	NA	NA	NA	NA	NA
4656	ENSG00000158828.8	PINK1	chr1	+	NA	NA	NA	NA	NA	NA	4656	8,34,50	0,0,8	0,26,0	2,5,1	511	149	6.94592302311e-4	0.00414726387319479	1.0,1.0,0.646	0.0,0.603,0.0	0.681	NA	NA	NA	NA	RI	chr1|+|20648504|20649231|20648504|20648632|20648994|20649231	0.00414726387319479	0.681	0.882	0.201	134	NA	NA	NA	NA	20648504	20648632	20648994	20649231	NA	NA	NA	NA	NA	NA	NA	20648504	20649231	5,3,0,0,3,0	1,16,4,0,4,0	2,15,46,0,19,0	0,0,8,2,5,1	NA	NA	NA	NA	NA	4656	chr1	+	NA	NA	NA	NA	NA	NA	4656	11,11,23	2,1,7	16,16,6	9,1,8	511	149	0.269637593032	0.4706189087630775	0.616,0.762,0.489	0.341,0.823,0.179	0.175	NA	NA	NA	NA	0.4706189087630775	0.175	0.6223333333333333	0.44766666666666666	111	NA	NA	NA	NA	20648504	20648632	20648994	20649231	NA	NA	NA	NA	NA	NA	NA	20648504	20649231	11,1,0,10,6,0	0,3,3,5,0,0	0,7,20,1,10,6	2,1,7,9,1,8	NA	NA	NA	NA	NA
4683	ENSG00000170049.10	KCNAB3	chr17	-	NA	NA	NA	NA	NA	NA	4683	97,105,57	8,27,6	53,71,55	32,37,44	231	149	1.1388301524e-8	2.909711039382e-7	0.887,0.715,0.86	0.517,0.553,0.446	0.315	NA	NA	NA	NA	RI	chr17|-|7923967|7924265|7923967|7924062|7924144|7924265	2.909711039382e-7	0.315	0.8206666666666667	0.5053333333333334	592	NA	NA	NA	NA	7923967	7924062	7924144	7924265	NA	NA	NA	NA	NA	NA	NA	7923967	7924265	34,60,32,20,34,35	84,66,43,36,54,36	0,12,0,0,0,0	8,27,6,32,37,44	NA	NA	NA	NA	NA	4683	chr17	-	NA	NA	NA	NA	NA	NA	4683	44,66,61	31,7,15	70,91,94	31,8,17	231	149	0.464184362868	0.6987062231704516	0.478,0.859,0.724	0.593,0.88,0.781	-0.064	NA	NA	NA	NA	0.6987062231704516	-0.064	0.6869999999999999	0.7513333333333333	535	NA	NA	NA	NA	7923967	7924062	7924144	7924265	NA	NA	NA	NA	NA	NA	NA	7923967	7924265	35,40,33,45,64,40	33,55,54,35,59,74	0,0,0,0,0,0	31,7,15,31,8,17	NA	NA	NA	NA	NA
4697	ENSG00000163703.20	CRELD1	chr3	+	NA	NA	NA	NA	NA	NA	4697	188,204,184	1,0,0	173,164,208	8,0,15	535	149	1.13412389258e-7	2.2876472727962367e-6	0.981,1.0,1.0	0.858,1.0,0.794	0.11	NA	NA	NA	NA	RI	chr3|+|9943076|9944095|9943076|9943515|9943901|9944095	2.2876472727962367e-6	0.11	0.9936666666666667	0.884	1145	NA	NA	NA	NA	9943076	9943515	9943901	9944095	NA	NA	NA	NA	NA	NA	NA	9943076	9944095	48,113,58,85,74,72	64,45,67,46,25,57	76,46,59,42,65,79	1,0,0,8,0,15	NA	NA	NA	NA	NA	4697	chr3	+	NA	NA	NA	NA	NA	NA	4697	235,255,186	0,12,3	141,213,241	0,13,4	535	149	0.558392616116	0.7918943438975051	1.0,0.855,0.945	1.0,0.82,0.944	0.012	NA	NA	NA	NA	0.7918943438975051	0.012	0.9333333333333333	0.9213333333333333	1303	NA	NA	NA	NA	9943076	9943515	9943901	9944095	NA	NA	NA	NA	NA	NA	NA	9943076	9944095	77,91,58,63,77,77	63,70,73,32,57,63	95,94,55,46,79,101	0,12,3,0,13,4	NA	NA	NA	NA	NA
4719	ENSG00000153827.15	TRIP12	chr2	-	NA	NA	NA	NA	NA	NA	4719	93,82,70	15,19,9	84,83,142	55,33,29	236	149	0.00513948727485	0.02078848019088404	0.797,0.732,0.831	0.491,0.614,0.756	0.166	NA	NA	NA	NA	RI	chr2|-|229858771|229859574|229858771|229858831|229858918|229859574	0.02078848019088404	0.166	0.7866666666666666	0.6203333333333333	714	NA	NA	NA	NA	229858771	229858831	229858918	229859574	NA	NA	NA	NA	NA	NA	NA	229858771	229859574	52,63,49,67,59,113	58,35,43,37,48,67	0,0,0,0,0,0	15,19,9,55,33,29	NA	NA	NA	NA	NA	4719	chr2	-	NA	NA	NA	NA	NA	NA	4719	51,67,58	35,17,3	55,44,51	19,2,3	236	149	0.177158465162	0.34467138244630097	0.479,0.713,0.924	0.646,0.933,0.915	-0.126	NA	NA	NA	NA	0.34467138244630097	-0.126	0.7053333333333334	0.8313333333333334	405	NA	NA	NA	NA	229858771	229858831	229858918	229859574	NA	NA	NA	NA	NA	NA	NA	229858771	229859574	32,45,30,36,32,29	35,49,42,32,24,33	0,0,0,0,0,0	35,17,3,19,2,3	NA	NA	NA	NA	NA
4724	ENSG00000087274.19	ADD1	chr4	+	NA	NA	NA	NA	NA	NA	4724	91,76,68	6,0,2	43,95,52	14,12,8	883	149	4.00983766713e-5	3.7142484252025e-4	0.719,1.0,0.852	0.341,0.572,0.523	0.378	NA	NA	NA	NA	RI	chr4|+|2908514|2909431|2908514|2908604|2909338|2909431	3.7142484252025e-4	0.378	0.857	0.4786666666666667	467	NA	NA	NA	NA	2908514	2908604	2909338	2909431	NA	NA	NA	NA	NA	NA	NA	2908514	2909431	16,0,5,12,11,13	12,0,1,0,22,2	63,76,62,31,62,37	6,0,2,14,12,8	NA	NA	NA	NA	NA	4724	chr4	+	NA	NA	NA	NA	NA	NA	4724	88,89,139	0,7,15	50,42,47	0,2,15	883	149	0.870154786088	1	1.0,0.682,0.61	1.0,0.78,0.346	0.055	NA	NA	NA	NA	1	0.055	0.764	0.7086666666666667	494	NA	NA	NA	NA	2908514	2908604	2909338	2909431	NA	NA	NA	NA	NA	NA	NA	2908514	2909431	6,13,14,2,3,8	1,1,23,3,2,7	81,75,102,45,37,32	0,7,15,0,2,15	NA	NA	NA	NA	NA
4738	ENSG00000174373.17	RALGAPA1	chr14	-	NA	NA	NA	NA	NA	NA	4738	54,30,39	0,0,0	57,33,22	0,0,10	1444	149	0.00579189720196	0.02286922964740419	1.0,1.0,1.0	1.0,1.0,0.185	0.272	NA	NA	NA	NA	RI	chr14|-|35688458|35690003|35688458|35688540|35689835|35690003	0.02286922964740419	0.272	1	0.7283333333333333	245	NA	NA	NA	NA	35688458	35688540	35689835	35690003	NA	NA	NA	NA	NA	NA	NA	35688458	35690003	9,10,2,2,3,1	6,0,6,5,3,2	39,20,31,50,27,19	0,0,0,0,0,10	NA	NA	NA	NA	NA	4738	chr14	-	NA	NA	NA	NA	NA	NA	4738	26,29,12	0,0,2	32,32,7	0,0,0	1444	149	0.614044824925	0.8383940080764357	1.0,1.0,0.382	1.0,1.0,1.0	-0.206	NA	NA	NA	NA	0.8383940080764357	-0.206	0.794	1	140	NA	NA	NA	NA	35688458	35688540	35689835	35690003	NA	NA	NA	NA	NA	NA	NA	35688458	35690003	11,0,2,4,4,0	9,0,0,0,2,4	6,29,10,28,26,3	0,0,2,0,0,0	NA	NA	NA	NA	NA
4746	ENSG00000143126.8	CELSR2	chr1	+	NA	NA	NA	NA	NA	NA	4746	29,30,9	8,16,37	2,4,7	43,28,31	383	149	3.15826189656e-6	4.210100423849113e-5	0.585,0.422,0.086	0.018,0.053,0.081	0.314	NA	NA	NA	NA	RI	chr1|+|109272277|109272728|109272277|109272405|109272639|109272728	4.210100423849113e-5	0.314	0.36433333333333334	0.050666666666666665	244	NA	NA	NA	NA	109272277	109272405	109272639	109272728	NA	NA	NA	NA	NA	NA	NA	109272277	109272728	6,10,4,0,0,3	11,0,4,2,0,0	12,20,1,0,4,4	8,16,37,43,28,31	NA	NA	NA	NA	NA	4746	chr1	+	NA	NA	NA	NA	NA	NA	4746	7,9,7	17,32,40	0,14,1	18,21,18	383	149	0.699752349577	0.9074091559148602	0.138,0.099,0.064	0.0,0.206,0.021	0.025	NA	NA	NA	NA	0.9074091559148602	0.025	0.10033333333333334	0.07566666666666666	184	NA	NA	NA	NA	109272277	109272405	109272639	109272728	NA	NA	NA	NA	NA	NA	NA	109272277	109272728	4,0,1,0,10,0	3,6,4,0,0,1	0,3,2,0,4,0	17,32,40,18,21,18	NA	NA	NA	NA	NA
