ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
4979	ENSG00000215883	CYB5RL	chr1	-							4979	87,108,109	18,0,0	61,84,78	0,0,0	2064	149	0.00296945455915	0.0134416161831883	0.259,1.0,1.0	1.0,1.0,1.0	-0.247					RI	chr1|-|54184160|54186286|54184160|54184265|54186180|54186286	0.0134416161831883	-0.247	0.753	1.0	545					54184160	54184265	54186180	54186286								54184160	54186286	0,6,5,17,0,4	1,2,34,6,7,16	86,100,70,38,77,58	18,0,0,0,0,0						4979	chr1	-							4979	108,114,113	0,4,0	82,34,92	0,0,0	2064	149	0.372336060002	0.5975385241435233	1.0,0.673,1.0	1.0,1.0,1.0	-0.109					0.5975385241435233	-0.109	0.891	1.0	547					54184160	54184265	54186180	54186286								54184160	54186286	4,14,0,0,0,4	6,7,12,0,2,29	98,93,101,82,32,59	0,4,0,0,0,0						0.0134416161831883	-0.247	1	-	54184160	54186286	54184160	54184265	54186180	54186286	2126	0	315	0	True	False	0.0		315	0	False	False	315	True	0.0	False	1	False	ENST00000490863	ENST00000490863	ENST00000287899;ENST00000420054;ENST00000421415;ENST00000462299;ENST00000493530;ENST00000528287;ENST00000534324	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
4985	ENSG00000069424	KCNAB2	chr1	+							4985	531,646,597	24,39,56	665,738,788	23,28,25	986	149	0.00107965076571	0.0059375950630795	0.77,0.715,0.617	0.814,0.799,0.826	-0.112					RI	chr1|+|6094399|6095443|6094399|6094485|6095322|6095443	0.0059375950630795	-0.112	0.7006666666666667	0.813	4160					6094399	6094485	6095322	6095443								6094399	6095443	91,72,84,105,163,138	63,36,48,68,79,51	377,538,465,492,496,599	24,39,56,23,28,25						4985	chr1	+							4985	546,604,759	13,22,34	636,713,791	79,23,18	986	149	0.358294595059	0.5807141866777512	0.864,0.806,0.771	0.549,0.824,0.869	0.066					0.5807141866777512	0.066	0.8136666666666666	0.7473333333333333	4238					6094399	6094485	6095322	6095443								6094399	6095443	139,113,141,141,136,161	40,68,95,67,60,53	367,423,523,428,517,577	13,22,34,79,23,18						0.0059375950630795	-0.112	1	+	6094399	6095443	6094399	6094485	6095322	6095443	1044	0	3597	0	True	False	0.0		3597	0	False	False	3597	True	0.0	False	2	False	ENST00000653635;ENST00000654144	ENST00000653635;ENST00000654144	ENST00000164247;ENST00000341524;ENST00000352527;ENST00000378083;ENST00000378092;ENST00000378097;ENST00000389632;ENST00000428161;ENST00000458166;ENST00000481789;ENST00000602612;ENST00000652911;ENST00000653262;ENST00000662363;ENST00000662815;ENST00000663419;ENST00000665338;ENST00000666163;ENST00000668559;ENST00000669250;ENST00000671076;ENST00000671676	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
5010	ENSG00000127463	EMC1	chr1	-							5010	174,125,139	37,30,43	66,109,95	12,3,3	664	149	0.000206711498156	0.0015000649783344	0.513,0.483,0.42	0.552,0.891,0.877	-0.301					RI	chr1|-|19239230|19239985|19239230|19239302|19239817|19239985	0.0015000649783344	-0.301	0.472	0.7733333333333333	836					19239230	19239302	19239817	19239985								19239230	19239985	42,19,27,5,29,36	23,18,24,17,9,15	109,88,88,44,71,44	37,30,43,12,3,3						5010	chr1	-							5010	185,103,143	11,63,24	81,90,74	14,12,13	664	149	0.678981029745	0.8894862490102419	0.791,0.268,0.572	0.565,0.627,0.561	-0.041					0.8894862490102419	-0.041	0.5436666666666666	0.5843333333333334	813					19239230	19239302	19239817	19239985								19239230	19239985	14,10,14,21,13,7	56,31,56,13,32,12	115,62,73,47,45,55	11,63,24,14,12,13						0.0015000649783344	-0.301	1	-	19239230	19239985	19239230	19239302	19239817	19239985	755	0	2160	0	True	False	0.0		2160	0	False	False	2160	True	0.0	False	2	False	ENST00000685099;ENST00000690451	ENST00000685099;ENST00000690451	ENST00000375199;ENST00000375208;ENST00000467423;ENST00000477853;ENST00000486405;ENST00000685594;ENST00000688219;ENST00000688332;ENST00000688667;ENST00000690732;ENST00000690823;ENST00000692207	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
5051	ENSG00000072682	P4HA2	chr5	-							5051	2,1,0	10,58,52	4,18,16	12,21,37	552	149	4.853117907540001e-12	2.5435315392337847e-10	0.051,0.005,0.0	0.083,0.188,0.105	-0.107					RI	chr5|-|132217196|132217848|132217196|132217348|132217751|132217848	2.5435315392337847e-10	-0.107	0.0186666666666666	0.1253333333333333	231					132217196	132217348	132217751	132217848								132217196	132217848	0,1,0,0,6,12	0,0,0,0,0,0	2,0,0,4,12,4	10,58,52,12,21,37						5051	chr5	-							5051	27,8,0	31,52,37	0,15,0	12,27,33	552	149	0.301755911424	0.5139041029581319	0.19,0.04,0.0	0.0,0.13,0.0	0.033					0.5139041029581319	0.033	0.0766666666666666	0.0433333333333333	242					132217196	132217348	132217751	132217848								132217196	132217848	16,0,0,0,12,0	0,8,0,0,1,0	11,0,0,0,2,0	31,52,37,12,27,33						2.5435315392337847e-10	-0.107	5	-	132217196	132217848	132217196	132217348	132217751	132217848	652	0	3530	0	True	False	2.0		3530	2	True	True	3530	True	2.0	True	1	False	ENST00000478055	ENST00000478055	ENST00000166534;ENST00000360568;ENST00000379086;ENST00000379100;ENST00000379104;ENST00000395164;ENST00000401867;ENST00000416053;ENST00000417528;ENST00000418055;ENST00000428369;ENST00000428841;ENST00000431054;ENST00000439698;ENST00000453286	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
5084	ENSG00000143669	LYST	chr1	-							5084	33,26,35	8,3,0	23,16,60	0,0,0	1335	149	8.34623249735e-07	1.332789001920578e-05	0.315,0.492,1.0	1.0,1.0,1.0	-0.398					RI	chr1|-|235826339|235830424|235826339|235829039|235830225|235830424	1.332789001920578e-05	-0.398	0.6023333333333334	1.0	204					235826339	235829039	235830225	235830424								235826339	235830424	2,2,5,0,0,1	0,8,0,0,0,4	31,16,30,23,16,55	8,3,0,0,0,0						5084	chr1	-							5084	72,19,66	14,6,3	9,14,14	6,1,0	1335	149	0.804670506547	0.9898971662329056	0.365,0.261,0.711	0.143,0.61,1.0	-0.139					0.9898971662329056	-0.139	0.4456666666666666	0.5843333333333334	224					235826339	235829039	235830225	235830424								235826339	235830424	4,0,0,1,2,0	9,3,6,1,7,0	59,16,60,7,5,14	14,6,3,6,1,0						1.332789001920578e-05	-0.398	1	-	235826339	235830424	235826339	235829039	235830225	235830424	4085	0	2052	0	True	False	0.0		2052	0	False	False	2052	True	0.0	False	1	True	ENST00000697182	ENST00000697182	ENST00000389793;ENST00000465349;ENST00000468107;ENST00000468626;ENST00000489585;ENST00000697178;ENST00000697181;ENST00000697183;ENST00000697184;ENST00000697242	True	True	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
5095	ENSG00000023191	RNH1	chr11	-							5095	57,73,65	44,33,40	92,102,135	29,14,15	792	149	7.94757497335e-06	9.19519428992117e-05	0.196,0.294,0.234	0.374,0.578,0.629	-0.286					RI	chr11|-|499014|499999|499014|499185|499828|499999	9.19519428992117e-05	-0.286	0.2413333333333333	0.527	699					499014	499185	499828	499999								499014	499999	15,30,27,41,36,68	7,8,12,30,31,40	35,35,26,21,35,27	44,33,40,29,14,15						5095	chr11	-							5095	52,142,96	10,36,14	65,91,77	25,16,21	792	149	0.287577455249	0.4952039498855749	0.495,0.426,0.563	0.328,0.517,0.408	0.077					0.4952039498855749	0.077	0.4946666666666666	0.4176666666666667	645					499014	499185	499828	499999								499014	499999	24,49,44,33,49,30	9,43,34,14,19,24	19,50,18,18,23,23	10,36,14,25,16,21						9.19519428992117e-05	-0.286	11	-	499014	499999	499014	499185	499828	499999	985	0	3938	0	True	False	2.0		3938	2	True	True	3938	True	2.0	True	1	False	ENST00000525522	ENST00000525522	ENST00000354420;ENST00000356187;ENST00000397604;ENST00000397614;ENST00000397615;ENST00000438658;ENST00000524464;ENST00000524780;ENST00000525701;ENST00000527485;ENST00000528713;ENST00000529115;ENST00000529306;ENST00000529368;ENST00000531149;ENST00000531223;ENST00000533410;ENST00000534797	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
5117	ENSG00000183735	TBK1	chr12	+							5117	158,248,221	45,40,52	419,343,426	22,36,60	2430	149	0.000371208186597	0.0024661414953551	0.177,0.275,0.207	0.539,0.369,0.303	-0.184					RI	chr12|+|64481841|64484499|64481841|64482021|64484302|64484499	0.0024661414953551	-0.184	0.2196666666666666	0.4036666666666667	2070					64481841	64482021	64484302	64484499								64481841	64484499	0,3,0,17,14,12	23,15,15,21,19,46	135,230,206,381,310,368	45,40,52,22,36,60						5117	chr12	+							5117	163,212,189	6,38,66	324,377,295	28,30,41	2430	149	0.366722262229	0.5907270583091306	0.625,0.255,0.149	0.415,0.435,0.306	-0.042					0.5907270583091306	-0.042	0.3429999999999999	0.3853333333333333	1769					64481841	64482021	64484302	64484499								64481841	64484499	2,2,20,6,7,39	0,20,3,15,24,12	161,190,166,303,346,244	6,38,66,28,30,41						0.0024661414953551	-0.184	12	+	64481841	64484499	64481841	64482021	64484302	64484499	2658	0	7252	0	True	False	1.0		7252	1	True	True	7252	True	1.0	True	1	False	ENST00000677686	ENST00000677686	ENST00000331710;ENST00000536906;ENST00000545025;ENST00000650708;ENST00000650762;ENST00000650786;ENST00000650790;ENST00000650997;ENST00000651014;ENST00000651262;ENST00000651878;ENST00000651889;ENST00000651947;ENST00000652389;ENST00000652537;ENST00000652657;ENST00000676490;ENST00000676551;ENST00000676654;ENST00000676684;ENST00000676809;ENST00000676912;ENST00000676930;ENST00000676983;ENST00000677499;ENST00000677549;ENST00000677632;ENST00000677641;ENST00000677670;ENST00000677831;ENST00000677858;ENST00000677973;ENST00000678180;ENST00000678197;ENST00000678235	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
5480	ENSG00000144061	NPHP1	chr2	-							5480	71,20,136	0,4,8	53,87,103	0,0,0	1704	149	1.70880458483e-06	2.4539554365755412e-05	1.0,0.304,0.598	1.0,1.0,1.0	-0.366					RI	chr2|-|110163047|110164730|110163047|110163132|110164687|110164730	2.4539554365755412e-05	-0.366	0.634	1.0	482					110163047	110163132	110164687	110164730								110163047	110164730	10,1,41,25,21,10	6,1,31,16,27,23	55,18,64,12,39,70	0,4,8,0,0,0						5480	chr2	-							5480	89,105,176	0,0,1	47,78,83	0,0,0	1704	149	1.0	1.0	1.0,1.0,0.939	1.0,1.0,1.0	-0.02					1.0	-0.02	0.9796666666666668	1.0	579					110163047	110163132	110164687	110164730								110163047	110164730	15,13,44,13,16,7	24,13,36,7,19,23	50,79,96,27,43,53	0,0,1,0,0,0						2.4539554365755412e-05	-0.366	2	-	110163047	110164730	110163047	110163132	110164687	110164730	1683	0	1385	0	True	False	2.0		1385	2	True	True	1385	True	2.0	True	5	True	ENST00000461707;ENST00000496524;ENST00000675067;ENST00000675752;ENST00000676165	ENST00000461707;ENST00000496524;ENST00000675067;ENST00000675752;ENST00000676165	ENST00000316534;ENST00000355301;ENST00000393272;ENST00000417665;ENST00000445609;ENST00000674677;ENST00000675356;ENST00000676028;ENST00000676053;ENST00000676091;ENST00000676258	True	False	True	0.2	False	CDS	CDS	UFM1_dependent
5488	ENSG00000114391	RPL24	chr3	-							5488	53,75,104	502,515,750	177,202,172	413,471,674	263	149	0.0	0.0	0.056,0.076,0.073	0.195,0.195,0.126	-0.104					RI	chr3|-|101686481|101686712|101686481|101686557|101686671|101686712	0.0	-0.104	0.0683333333333333	0.172	4108					101686481	101686557	101686671	101686712								101686481	101686712	45,53,102,169,176,168	18,33,14,34,57,21	0,0,2,8,0,0	502,515,750,413,471,674						5488	chr3	-							5488	32,60,165	417,678,834	118,134,155	329,559,625	263	149	7.52973239315e-11	3.0724360758265443e-09	0.042,0.048,0.101	0.169,0.12,0.123	-0.074					3.0724360758265443e-09	-0.074	0.0636666666666666	0.1373333333333333	4106					101686481	101686557	101686671	101686712								101686481	101686712	32,60,154,106,134,151	8,14,49,24,20,22	0,0,0,0,0,0	417,678,834,329,559,625						0.0	-0.104	3	-	101686481	101686712	101686481	101686557	101686671	101686712	231	0	324	0	True	False	0.0		324	0	False	False	324	True	0.0	False	1	False	ENST00000464595	ENST00000464595	ENST00000394077;ENST00000469605;ENST00000470961;ENST00000488288;ENST00000495401;ENST00000704284;ENST00000704285;ENST00000704286;ENST00000704287;ENST00000704288	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_dependent
5496	ENSG00000106976	DNM1	chr9	+							5496	0,0,0	2,12,23	4,8,4	1,6,10	796	149	1.19793112796e-06	1.7743269750364057e-05	0.0,0.0,0.0	0.428,0.2,0.07	-0.233					RI	chr9|+|128247923|128248753|128247923|128247935|128248582|128248753	1.7743269750364057e-05	-0.233	0.0	0.2326666666666666	70					128247923	128247935	128248582	128248753								128247923	128248753	0,0,0,0,0,4	0,0,0,0,0,0	0,0,0,4,8,0	2,12,23,1,6,10						5496	chr9	+							5496	0,0,4	0,2,11	0,0,12	0,22,8	796	149	1.0	1.0	NA,0.0,0.064	NA,0.0,0.219	-0.077					1.0	-0.077	0.032	0.1095	59					128247923	128247935	128248582	128248753								128247923	128248753	0,0,0,0,0,2	0,0,4,0,0,5	0,0,0,0,0,5	0,2,11,0,22,8						1.7743269750364057e-05	-0.233	9	+	128247923	128248753	128247923	128247935	128248582	128248753	830	0	2013	0	True	False	0.0		2013	0	False	False	2013	True	0.0	False	1	False	ENST00000441149	ENST00000441149	ENST00000341179;ENST00000372923;ENST00000393594;ENST00000475805;ENST00000486160;ENST00000627061;ENST00000627543;ENST00000628346;ENST00000634267;ENST00000706053;ENST00000706054	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
5534	ENSG00000159352	PSMD4	chr1	+							5534	163,180,140	18,50,16	135,135,201	8,6,4	335	149	4.81143672237e-07	8.344659218183186e-06	0.801,0.616,0.796	0.882,0.909,0.957	-0.178					RI	chr1|+|151266003|151266439|151266003|151266121|151266307|151266439	8.344659218183186e-06	-0.178	0.7376666666666667	0.916	1056					151266003	151266121	151266307	151266439								151266003	151266439	71,65,42,51,38,80	72,93,76,49,72,93	20,22,22,35,25,28	18,50,16,8,6,4						5534	chr1	+							5534	117,226,236	4,9,22	105,116,134	11,5,5	335	149	0.860844233057	1.0	0.929,0.918,0.827	0.809,0.912,0.923	0.01					1.0	0.01	0.8913333333333333	0.8813333333333334	990					151266003	151266121	151266307	151266439								151266003	151266439	54,56,107,23,53,46	33,96,80,54,40,75	30,74,49,28,23,13	4,9,22,11,5,5						8.344659218183186e-06	-0.178	1	+	151266003	151266439	151266003	151266121	151266307	151266439	436	0	848	0	True	False	2.0		848	2	True	True	848	True	2.0	True	1	False	ENST00000476855	ENST00000476855	ENST00000368881;ENST00000368884;ENST00000427779;ENST00000445776;ENST00000470396;ENST00000491857	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
5574	ENSG00000145916	RMND5B	chr5	+							5574	38,8,6	62,96,73	17,53,23	57,43,42	272	149	0.000825546872311	0.0047938005880786	0.251,0.044,0.043	0.14,0.403,0.231	-0.145					RI	chr5|+|178142582|178142992|178142582|178142728|178142851|178142992	0.0047938005880786	-0.145	0.1126666666666666	0.258	518					178142582	178142728	178142851	178142992								178142582	178142992	24,4,4,11,35,20	14,4,6,6,30,3	0,0,0,0,0,0	62,96,73,57,43,42						5574	chr5	+							5574	11,8,11	36,85,73	16,12,18	72,90,56	272	149	0.224870844347	0.4120130549185476	0.143,0.049,0.076	0.109,0.068,0.15	-0.02					0.4120130549185476	-0.02	0.0893333333333333	0.109	488					178142582	178142728	178142851	178142992								178142582	178142992	4,4,7,16,7,16	7,6,6,1,5,10	0,0,0,0,0,0	36,85,73,72,90,56						0.0047938005880786	-0.145	5	+	178142582	178142992	178142582	178142728	178142851	178142992	410	0	1429	0	True	False	1.0		1429	1	True	True	1429	True	1.0	True	1	False	ENST00000507575	ENST00000507575	ENST00000313386;ENST00000502814;ENST00000507457;ENST00000508647;ENST00000512663;ENST00000512811;ENST00000513162;ENST00000515098;ENST00000515360;ENST00000542098	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
5591	ENSG00000160695	VPS11	chr11	+							5591	9,20,27	0,7,6	8,12,7	0,0,2	609	149	0.00462721990954	0.0192697706451736	1.0,0.411,0.524	1.0,1.0,0.461	-0.175					RI	chr11|+|119078172|119078997|119078172|119078334|119078794|119078997	0.0192697706451736	-0.175	0.645	0.8203333333333334	98					119078172	119078334	119078794	119078997								119078172	119078997	0,1,14,2,0,3	1,6,6,1,6,2	8,13,7,5,6,2	0,7,6,0,0,2						5591	chr11	+							5591	12,5,26	0,0,2	6,18,5	0,4,0	609	149	0.152976042547	0.3080434547987106	1.0,1.0,0.761	1.0,0.524,1.0	0.079					0.3080434547987106	0.079	0.9203333333333332	0.8413333333333334	78					119078172	119078334	119078794	119078997								119078172	119078997	7,1,7,0,3,1	2,4,3,0,1,3	3,0,16,6,14,1	0,0,2,0,4,0						0.0192697706451736	-0.175	11	+	119078172	119078997	119078172	119078334	119078794	119078997	825	0	1010	0	True	False	2.0		1010	2	True	True	1010	True	2.0	True	1	False	ENST00000622309	ENST00000622309	ENST00000534551;ENST00000614944;ENST00000621676	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
5605	ENSG00000150093	ITGB1	chr10	-							5605	425,318,360	22,22,37	648,487,585	25,15,33	1030	149	0.0104658251346	0.0370573721356147	0.736,0.676,0.585	0.789,0.824,0.719	-0.112					RI	chr10|-|32932514|32933583|32932514|32932600|32933481|32933583	0.0370573721356147	-0.112	0.6656666666666666	0.7773333333333333	2977					32932514	32932600	32933481	32933583								32932514	32933583	23,9,17,65,36,84	175,127,92,170,128,143	227,182,251,413,323,358	22,22,37,25,15,33						5605	chr10	-							5605	139,253,228	2,22,24	704,494,480	26,9,35	1030	149	0.212512434363	0.3954892422552101	0.91,0.625,0.579	0.797,0.888,0.665	-0.079					0.3954892422552101	-0.079	0.7046666666666667	0.7833333333333333	2416					32932514	32932600	32933481	32933583								32932514	32933583	19,54,18,80,55,59	48,87,92,149,83,176	72,112,118,475,356,245	2,22,24,26,9,35						0.0370573721356147	-0.112	10	-	32932514	32933583	32932514	32932600	32933481	32933583	1069	0	2412	0	True	False	0.0		2412	0	False	False	2412	True	0.0	False	2	True	ENST00000474568;ENST00000677363	ENST00000474568;ENST00000677363	ENST00000302278;ENST00000396033;ENST00000414670;ENST00000417122;ENST00000423113;ENST00000437302;ENST00000464001;ENST00000472147;ENST00000475184;ENST00000480226;ENST00000484088;ENST00000488427;ENST00000488494;ENST00000528877;ENST00000534049;ENST00000609742;ENST00000676460;ENST00000676623;ENST00000676659;ENST00000676895;ENST00000676964;ENST00000677310;ENST00000677999;ENST00000678120;ENST00000678479;ENST00000678591;ENST00000678701;ENST00000678766;ENST00000678943;ENST00000678952;ENST00000678989;ENST00000679187	True	False	False	0.0	False	Start_Codon	Start_Codon	UFM1_dependent
5650	ENSG00000125459	MSTO1	chr1	+							5650	330,259,270	107,65,65	130,163,195	6,24,26	342	149	9.02200791464e-06	0.0001027701358194	0.573,0.635,0.644	0.904,0.747,0.766	-0.188					RI	chr1|+|155611215|155611603|155611215|155611355|155611548|155611603	0.0001027701358194	-0.188	0.6173333333333333	0.8056666666666666	1640					155611215	155611355	155611548	155611603								155611215	155611603	152,127,111,98,75,98	86,26,74,19,35,60	92,106,85,13,53,37	107,65,65,6,24,26						5650	chr1	+							5650	279,282,263	43,112,37	128,88,146	35,44,56	342	149	0.0252032911062	0.0740285384194269	0.739,0.523,0.756	0.614,0.466,0.532	0.135					0.0740285384194269	0.135	0.6726666666666666	0.5373333333333333	1513					155611215	155611355	155611548	155611603								155611215	155611603	130,135,143,76,40,76	82,45,54,21,24,53	67,102,66,31,24,17	43,112,37,35,44,56						0.0001027701358194	-0.188	1	+	155611215	155611603	155611215	155611355	155611548	155611603	388	0	295	0	True	False	1.0		295	1	True	True	295	True	1.0	True	1	False	ENST00000478756	ENST00000478756	ENST00000245564;ENST00000368341;ENST00000460199;ENST00000465137;ENST00000473327;ENST00000482284;ENST00000483734;ENST00000483832;ENST00000488901;ENST00000490642;ENST00000490743;ENST00000491308;ENST00000494995;ENST00000649846;ENST00000697770	False	False	False	0.0	False	5UTR	5UTR	UFM1_dependent
5659	ENSG00000143303	METTL25B	chr1	+							5659	49,11,32	0,7,4	79,53,97	0,0,0	314	149	6.26892985833e-06	7.567141317181016e-05	1.0,0.427,0.792	1.0,1.0,1.0	-0.26					RI	chr1|+|156731990|156732473|156731990|156732115|156732280|156732473	7.567141317181016e-05	-0.26	0.7396666666666667	1.0	332					156731990	156732115	156732280	156732473								156731990	156732473	17,5,22,34,33,47	28,6,6,26,11,45	4,0,4,19,9,5	0,7,4,0,0,0						5659	chr1	+							5659	27,55,58	8,0,4	42,70,49	4,0,10	314	149	0.986718842372	1.0	0.616,1.0,0.873	0.833,1.0,0.699	-0.014					1.0	-0.014	0.8296666666666667	0.844	327					156731990	156732115	156732280	156732473								156731990	156732473	4,17,22,22,26,9	9,37,34,20,18,20	14,1,2,0,26,20	8,0,4,4,0,10						7.567141317181016e-05	-0.26	1	+	156731990	156732473	156731990	156732115	156732280	156732473	483	0	1460	0	True	False	2.0		1460	2	True	True	1460	True	2.0	True	1	True	ENST00000484742	ENST00000484742	ENST00000368216;ENST00000368218;ENST00000476229;ENST00000517871;ENST00000519086;ENST00000522237;ENST00000524343	True	False	False	0.0	False	5UTR	5UTR	UFM1_dependent
5805	ENSG00000077782	FGFR1	chr8	-							5805	69,76,39	109,90,85	135,61,68	92,53,70	407	149	9.44608727527e-05	0.0007774953982812	0.188,0.236,0.144	0.349,0.296,0.262	-0.113					RI	chr8|-|38427920|38428435|38427920|38428093|38428351|38428435	0.0007774953982812	-0.113	0.1893333333333333	0.3023333333333333	947					38427920	38428093	38428351	38428435								38427920	38428435	32,17,4,26,5,14	26,58,35,99,48,40	11,1,0,10,8,14	109,90,85,92,53,70						5805	chr8	-							5805	77,65,77	87,69,103	140,68,34	47,62,115	407	149	0.643610956424	0.8629588290063358	0.245,0.256,0.215	0.522,0.286,0.098	-0.063					0.8629588290063358	-0.063	0.2386666666666666	0.302	944					38427920	38428093	38428351	38428435								38427920	38428435	18,18,13,41,20,7	49,24,31,84,27,27	10,23,33,15,21,0	87,69,103,47,62,115						0.0007774953982812	-0.113	8	-	38427920	38428435	38427920	38428093	38428351	38428435	515	0	5813	0	True	False	2.0		5813	2	True	True	5813	True	2.0	True	3	False	ENST00000474970;ENST00000683276;ENST00000683948	ENST00000474970;ENST00000683276;ENST00000683948	ENST00000326324;ENST00000335922;ENST00000341462;ENST00000356207;ENST00000397091;ENST00000397103;ENST00000397108;ENST00000397113;ENST00000425967;ENST00000434187;ENST00000447712;ENST00000470826;ENST00000484370;ENST00000487647;ENST00000496296;ENST00000525001;ENST00000526570;ENST00000526742;ENST00000527203;ENST00000529552;ENST00000530568;ENST00000530701;ENST00000532386;ENST00000532791;ENST00000533668;ENST00000619564;ENST00000649678;ENST00000674189;ENST00000674235;ENST00000674380;ENST00000674474;ENST00000683765;ENST00000683795;ENST00000683815;ENST00000684654;ENST00000703405	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
