motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00802_2.00	RBMS2	ID=81::3:129171277-129171445(-)	82	2.26792	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00802_2.00	RBMS2	Const_1246_ENST00000359206.8::7:87439837-87440198(-)	1397	2.24872	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00802_2.00	RBMS2	ID=1::X:41346410-41346493(+)	2	2.22904	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00802_2.00	RBMS2	Const_338_ENST00000460482.6::9:97343563-97345605(+)	489	2.21916	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00802_2.00	RBMS2	ID=100::12:64482021-64484302(+)	101	2.20705	tp
#
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_449_ENST00000673885.1::2:190986947-190987038(-)	600	6.5458	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1103_ENST00000466182.5::7:135206058-135207119(-)	1254	5.80795	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_443_ENST00000683634.1::4:102315830-102324249(-)	594	5.17902	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_777_ENST00000307765.10::4:158612201-158612290(+)	928	4.94157	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1287_ENST00000467761.6::3:108353780-108355114(+)	1438	4.74146	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_709_ENST00000690229.1::1:150949278-150949366(+)	860	4.62678	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1143_ENST00000621147.5::X:45059104-45059246(+)	1294	4.36843	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	ID=119::14:20455773-20455913(+)	120	4.23269	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_3_ENST00000634411.1::7:114642623-114644684(+)	154	4.22049	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1053_ENST00000374594.1::9:108943816-108943961(-)	1204	4.04628	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_283_ENST00000495792.1::2:190260511-190261155(-)	434	4.03243	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	ID=55::14:88841196-88841424(+)	56	3.95971	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_364_ENST00000550015.1::12:101048033-101048340(+)	515	3.95288	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_644_ENST00000382549.8::21:32610005-32612104(-)	795	3.58586	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_590_ENST00000295887.6::4:84638992-84640837(+)	741	3.49543	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_704_ENST00000475668.6::7:142050284-142050696(+)	855	3.47689	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_527_ENST00000460641.1::2:186666783-186667149(+)	678	3.46903	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1310_ENST00000659463.1::1:79025324-79028089(-)	1461	3.4535	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_457_ENST00000375015.8::6:32369983-32371693(-)	608	3.37534	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1333_ENST00000618516.4::1:114910501-114911478(+)	1484	3.26976	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_11_ENST00000380927.6::15:49012817-49016559(-)	162	3.24141	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_243_ENST00000552370.5::12:49758275-49758382(+)	394	3.22896	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_304_ENST00000695115.1::11:78478475-78478584(-)	455	3.14294	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	ID=56::16:28487541-28488590(-)	57	3.10834	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_537_ENST00000495790.1::10:32293194-32293591(-)	688	3.05231	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_613_ENST00000658729.1::5:43624120-43628199(+)	764	3.01152	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1075_ENST00000359062.4::12:20646950-20648687(+)	1226	2.98825	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_205_ENST00000339514.8::2:191360729-191362267(+)	356	2.98533	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_298_ENST00000526540.5::11:3360565-3360719(-)	449	2.96774	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_952_ENST00000512923.5::5:81440636-81442652(-)	1103	2.95202	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_888_ENST00000514987.6::4:76134362-76136185(-)	1039	2.9167	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_683_ENST00000567891.5::15:89261741-89261820(+)	834	2.91424	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_348_ENST00000507947.5::4:75657014-75657556(-)	499	2.90527	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1323_ENST00000370360.8::1:92247144-92247877(-)	1474	2.84345	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_558_ENST00000475341.5::22:42020096-42022248(+)	709	2.81498	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1101_ENST00000425847.6::3:131468168-131469695(-)	1252	2.80975	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1231_ENST00000265428.4::8:86427817-86430696(+)	1382	2.7742	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	ID=139::10:102376800-102376934(+)	140	2.76447	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_508_ENST00000369553.5::1:113962438-113963386(+)	659	2.76328	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_116_ENST00000528746.5::11:129915860-129917126(-)	267	2.72429	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_414_ENST00000686527.1::7:92234592-92234807(-)	565	2.70444	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1111_ENST00000672502.1::4:113336057-113336576(+)	1262	2.6894	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_807_ENST00000529970.5::11:120459320-120460671(+)	958	2.68412	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	ID=134::7:152159072-152162116(-)	135	2.66623	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1161_ENST00000299138.12::16:46680853-46681376(-)	1312	2.66274	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_517_ENST00000469977.1::3:154284669-154284813(-)	668	2.64275	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_889_ENST00000367264.7::1:202774735-202777016(-)	1040	2.60326	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_993_ENST00000682709.1::6:85543306-85543604(-)	1144	2.56569	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	ID=81::3:129171277-129171445(-)	82	2.55704	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_998_ENST00000682005.1::16:56497880-56498436(-)	1149	2.52205	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_70_ENST00000618846.4::3:78634042-78635772(-)	221	2.49891	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	ID=138::10:102376784-102376934(+)	139	2.45954	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_225_ENST00000382806.6::Y:19731930-19732045(-)	376	2.42183	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_110_ENST00000684118.1::6:85547397-85547505(-)	261	2.40129	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	Const_1148_ENST00000369172.8::10:118310908-118311206(-)	1299	2.39204	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00803_2.00	RBMS3	ID=34::12:115980938-115982383(-)	35	2.33967	tp
#
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_298_ENST00000526540.5::11:3360565-3360719(-)	449	39.6836	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	ID=90::9:87728396-87728584(+)	91	27.5609	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_902_ENST00000373719.8::X:71557105-71557194(+)	1053	21.7191	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_536_ENST00000600973.5::19:39392802-39393552(+)	687	21.5689	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_799_ENST00000503884.5::4:15979904-15980421(-)	950	21.2951	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_1077_ENST00000583332.5::17:75286459-75286632(-)	1228	21.2006	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_304_ENST00000695115.1::11:78478475-78478584(-)	455	18.2812	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_1148_ENST00000369172.8::10:118310908-118311206(-)	1299	16.8642	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_483_ENST00000488014.5::1:83951976-83952186(-)	634	16.596	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_289_ENST00000371878.5::X:117919717-117920237(-)	440	16.1039	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_937_ENST00000676740.1::2:231078747-231079535(+)	1088	16.0777	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_773_ENST00000432682.5::3:35679701-35679786(+)	924	15.8362	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_766_ENST00000304267.12::10:12157067-12157907(+)	917	15.8211	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_851_ENST00000699919.1::7:5999226-6000730(-)	1002	15.4988	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_395_ENST00000503378.1::5:58455414-58455538(-)	546	15.2997	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_1244_ENST00000514617.5::4:48557118-48557452(-)	1395	14.0276	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_1203_ENST00000492462.1::6:30706098-30707383(-)	1354	13.8599	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_834_ENST00000505606.6::5:43122177-43123208(+)	985	13.8596	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_341_ENST00000522371.5::6:113958766-113959905(-)	492	13.8567	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	ID=76::1:162500247-162500912(+)	77	13.8399	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_392_ENST00000520102.1::8:23256685-23258032(+)	543	13.6475	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	ID=148::10:90894891-90895453(+)	149	13.3539	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_1331_ENST00000334141.7::15:84601135-84603819(+)	1482	13.1266	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_777_ENST00000307765.10::4:158612201-158612290(+)	928	13.091	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_1166_ENST00000647265.1::X:20194268-20195064(-)	1317	12.9146	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_556_ENST00000504405.5::1:179118764-179120189(-)	707	12.8581	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_226_ENST00000644328.1::4:39454225-39454532(-)	377	12.6369	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_1157_ENST00000556029.6::12:98544537-98544950(+)	1308	12.5899	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	Const_243_ENST00000552370.5::12:49758275-49758382(+)	394	12.555	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	ID=91::9:87729735-87730380(+)	92	12.2238	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M13106_2.00	AC245033.1	ID=140::8:74361978-74362938(+)	141	12.1605	tp
